"stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_url","wheelchair_boarding"
"302579","302579","Hoeleden Schoenmaker","50.858307","4.999870","https://www.delijn.be/nl/haltes/302579","0"
"305122","305122","Oplinter Zavelstraat","50.841679","4.994733","https://www.delijn.be/nl/haltes/305122","0"
"305693","305693","Halle-Booienhoven Dorpstraat","50.813242","5.110387","https://www.delijn.be/nl/haltes/305693","0"
"155393","155393","Antwerpen DCD","51.313801","4.324951","https://www.delijn.be/nl/haltes/155393","0"
"435038","435038","Bocholt Toekomststraat","51.147335","5.560925","https://www.delijn.be/nl/haltes/435038","0"
"101223","101223","Sint-Amands Scheldelaan","51.047082","4.203430","https://www.delijn.be/nl/haltes/101223","0"
"200679","200679","Machelen Dorp","50.959041","3.487370","https://www.delijn.be/nl/haltes/200679","0"
"235372","235372","Zaffelare Slagmanstraat","51.110345","3.868266","https://www.delijn.be/nl/haltes/235372","0"
"208428","208428","Nederzwalm Scheldestraat","50.891744","3.687904","https://www.delijn.be/nl/haltes/208428","0"
"435114","435114","Hasselt Uilstraat","50.906484","5.334442","https://www.delijn.be/nl/haltes/435114","0"
"200941","200941","Boekhoute Meuleken","51.257118","3.706803","https://www.delijn.be/nl/haltes/200941","0"
"405310","405310","Landen Pepijnstraat","50.750777","5.076553","https://www.delijn.be/nl/haltes/405310","0"
"235073","235073","Eke Bosstraat","50.963208","3.633859","https://www.delijn.be/nl/haltes/235073","0"
"401303","401303","Opitter Rorenweg 8","51.133198","5.629567","https://www.delijn.be/nl/haltes/401303","0"
"409017","409017","Hamont Molenstraat","51.246910","5.536895","https://www.delijn.be/nl/haltes/409017","0"
"306935","306935","Boutersem Dorp","50.839800","4.833482","https://www.delijn.be/nl/haltes/306935","0"
"219082","219082","Ronse Edmond Van Beverenplein","50.755871","3.610392","https://www.delijn.be/nl/haltes/219082","0"
"201910","201910","Kalken Pennemansbaan","51.046309","3.922947","https://www.delijn.be/nl/haltes/201910","0"
"408167","408167","Sint-Truiden Sint-Martenplein","50.815400","5.182357","https://www.delijn.be/nl/haltes/408167","0"
"435421","435421","Tessenderlo Tennisclub","51.079655","5.088456","https://www.delijn.be/nl/haltes/435421","0"
"202988","202988","Waarschoot Hoekje Kerk","51.162667","3.617970","https://www.delijn.be/nl/haltes/202988","0"
"105431","105431","Brasschaat Rustoordlei","51.300361","4.473241","https://www.delijn.be/nl/haltes/105431","0"
"410676","410676","Ittervoort Kerk","51.170011","5.824444","https://www.delijn.be/nl/haltes/410676","0"
"308290","308290","Schaffen Merelstraat","51.006726","5.057146","https://www.delijn.be/nl/haltes/308290","0"
"435319","435319","Opglabbeek Wolfsstraat","51.052795","5.575770","https://www.delijn.be/nl/haltes/435319","0"
"235020","235020","Balegem-Zuid Station","50.899718","3.806132","https://www.delijn.be/nl/haltes/235020","0"
"401919","401919","Beverst Vogelzangstraat","50.890587","5.479309","https://www.delijn.be/nl/haltes/401919","0"
"455367","455367","Laar Kerk","50.770582","5.025515","https://www.delijn.be/nl/haltes/455367","0"
"277185","277185","Opwijk Klaarstraat","50.970082","4.179699","https://www.delijn.be/nl/haltes/277185","0"
"517007","517007","Aartrijke Moubeke","51.099420","3.104512","https://www.delijn.be/nl/haltes/517007","0"
"405731","405731","Rocourt Hypermarché","50.670108","5.550184","https://www.delijn.be/nl/haltes/405731","1"
"106285","106285","Rijkevorsel Reeweg","51.348468","4.806488","https://www.delijn.be/nl/haltes/106285","0"
"301417","301417","Lettelingen Achterkant Station","50.697905","4.047053","https://www.delijn.be/nl/haltes/301417","0"
"307443","307443","Aarschot Heilaakstraat","50.993435","4.838055","https://www.delijn.be/nl/haltes/307443","0"
"209467","209467","Sint-Lievens-Esse Terbiest","50.858388","3.882366","https://www.delijn.be/nl/haltes/209467","0"
"304152","304152","Pepingen Elbeek","50.745462","4.197968","https://www.delijn.be/nl/haltes/304152","0"
"306162","306162","Bertem Blokkenstraat","50.860496","4.621675","https://www.delijn.be/nl/haltes/306162","0"
"106046","106046","Wijnegem Dorp","51.227582","4.523444","https://www.delijn.be/nl/haltes/106046","1"
"106893","106893","Kontich Duivenstraat","51.136050","4.448670","https://www.delijn.be/nl/haltes/106893","1"
"206021","206021","Aalst Bredestraat","50.956869","4.048702","https://www.delijn.be/nl/haltes/206021","0"
"300605","300605","Lovenjoel Gemeentehuis","50.855641","4.781211","https://www.delijn.be/nl/haltes/300605","0"
"511119","511119","Houtave Kapellestraat","51.240297","3.106564","https://www.delijn.be/nl/haltes/511119","0"
"107370","107370","Ekeren Driehoekstraat","51.284586","4.423507","https://www.delijn.be/nl/haltes/107370","0"
"404196","404196","Heusden Schootstraat","51.031138","5.285858","https://www.delijn.be/nl/haltes/404196","0"
"509097","509097","Geluwe Plaats","50.810105","3.077158","https://www.delijn.be/nl/haltes/509097","0"
"107301","107301","Lier Australiëlaan","51.139203","4.556399","https://www.delijn.be/nl/haltes/107301","0"
"209478","209478","Ophasselt Bildeken","50.821191","3.890783","https://www.delijn.be/nl/haltes/209478","0"
"218184","218184","Grotenberge Industrielaan","50.874068","3.837153","https://www.delijn.be/nl/haltes/218184","0"
"300881","300881","Brussel Stuyvenberg","50.886420","4.341467","https://www.delijn.be/nl/haltes/300881","0"
"400854","400854","Rosmeer Rode Kruislaan","50.850258","5.564934","https://www.delijn.be/nl/haltes/400854","0"
"521555","521555","Oostduinkerke Sportpark","51.116435","2.685191","https://www.delijn.be/nl/haltes/521555","0"
"105277","105277","Schoten Grote Singel","51.258064","4.537071","https://www.delijn.be/nl/haltes/105277","0"
"105500","105500","Edegem Noulaertsplein","51.158125","4.430597","https://www.delijn.be/nl/haltes/105500","0"
"204918","204918","Gent Sint-Pietersstation perron 8","51.036599","3.708886","https://www.delijn.be/nl/haltes/204918","1"
"205619","205619","Beveren-Waas J. Van Hoofstraat","51.213346","4.234432","https://www.delijn.be/nl/haltes/205619","0"
"109690","109690","Geel Diestseweg","51.156544","4.993974","https://www.delijn.be/nl/haltes/109690","0"
"310762","310762","Zemst Spilt","50.978835","4.419649","https://www.delijn.be/nl/haltes/310762","0"
"401801","401801","Lanklaar Heideweelde","51.010138","5.647153","https://www.delijn.be/nl/haltes/401801","1"
"106175","106175","Zoersel Dorp","51.269960","4.713529","https://www.delijn.be/nl/haltes/106175","0"
"301032","301032","Sint-Gillis Moris","50.824405","4.349950","https://www.delijn.be/nl/haltes/301032","0"
"377852","377852","Oudergem Delta","50.818240","4.404687","https://www.delijn.be/nl/haltes/377852","0"
"200151","200151","Gent Malpertuusplein","51.065459","3.689809","https://www.delijn.be/nl/haltes/200151","1"
"203492","203492","Destelbergen Groenstraat","51.071034","3.831328","https://www.delijn.be/nl/haltes/203492","0"
"407850","407850","Brustem Vliegveldlaan","50.798370","5.211894","https://www.delijn.be/nl/haltes/407850","0"
"512100","512100","Kristus-Koning Scheepsdalebrug","51.217961","3.211565","https://www.delijn.be/nl/haltes/512100","1"
"106761","106761","Boom Schorre","51.085495","4.377610","https://www.delijn.be/nl/haltes/106761","0"
"107426","107426","Mechelen EDS","51.053699","4.448040","https://www.delijn.be/nl/haltes/107426","0"
"206350","206350","Lebbeke Kerk","51.000736","4.129143","https://www.delijn.be/nl/haltes/206350","0"
"302389","302389","Sint-Agatha-Rode Dorp","50.785668","4.633325","https://www.delijn.be/nl/haltes/302389","0"
"302795","302795","Kraainem Bricout","50.863892","4.461568","https://www.delijn.be/nl/haltes/302795","0"
"306111","306111","Haasrode Brabanthal","50.852502","4.727266","https://www.delijn.be/nl/haltes/306111","0"
"303277","303277","Melkwezer Kerk","50.822595","5.058736","https://www.delijn.be/nl/haltes/303277","0"
"400459","400459","Eben Moulin","50.779201","5.661039","https://www.delijn.be/nl/haltes/400459","0"
"400815","400815","Munsterbilzen Centrum","50.889399","5.526315","https://www.delijn.be/nl/haltes/400815","0"
"511081","511081","Dudzele Landslag","51.268779","3.223679","https://www.delijn.be/nl/haltes/511081","0"
"219145","219145","Erwetegem CKG Zonneheuvel","50.853737","3.818228","https://www.delijn.be/nl/haltes/219145","0"
"506360","506360","Oostende Zwaluwenstraat","51.217337","2.907302","https://www.delijn.be/nl/haltes/506360","0"
"206933","206933","Wetteren Peperstraatje","51.008683","3.873565","https://www.delijn.be/nl/haltes/206933","0"
"206877","206877","Aalst Rozendreef","50.951750","4.067735","https://www.delijn.be/nl/haltes/206877","1"
"408734","408734","Tongeren Weg naar Hasselt","50.794729","5.464896","https://www.delijn.be/nl/haltes/408734","1"
"512531","512531","Waardamme Akkerstraat","51.107365","3.221940","https://www.delijn.be/nl/haltes/512531","0"
"101454","101454","Duffel Poederstraat","51.098270","4.525020","https://www.delijn.be/nl/haltes/101454","0"
"104310","104310","Mortsel Station","51.182176","4.447857","https://www.delijn.be/nl/haltes/104310","0"
"109712","109712","Herentals Kerkhof","51.191779","4.844151","https://www.delijn.be/nl/haltes/109712","0"
"304668","304668","Vlezenbeek Dorp","50.804293","4.235269","https://www.delijn.be/nl/haltes/304668","0"
"501588","501588","Oostende Oesterbank","51.220435","2.950925","https://www.delijn.be/nl/haltes/501588","0"
"510548","510548","Rumbeke Blinde-Rodenbachstraat","50.934210","3.149586","https://www.delijn.be/nl/haltes/510548","0"
"307135","307135","Londerzeel Egmont & Hoorn","51.011346","4.299479","https://www.delijn.be/nl/haltes/307135","0"
"310517","310517","Merchtem Drypikkel","50.959089","4.242975","https://www.delijn.be/nl/haltes/310517","1"
"105787","105787","Wuustwezel Martendijk","51.364099","4.559719","https://www.delijn.be/nl/haltes/105787","0"
"203922","203922","Bottelare Dorp","50.963252","3.753550","https://www.delijn.be/nl/haltes/203922","0"
"506176","506176","Koksijde Lejeunelaan","51.121363","2.640818","https://www.delijn.be/nl/haltes/506176","1"
"200064","200064","Gent Vijfwindgatenstraat","51.044527","3.733705","https://www.delijn.be/nl/haltes/200064","0"
"304764","304764","Perk Molenstraat","50.943204","4.493884","https://www.delijn.be/nl/haltes/304764","1"
"406647","406647","Meeuwen Wilgenstraat","51.092483","5.494614","https://www.delijn.be/nl/haltes/406647","0"
"405659","405659","Tongeren Clarastraat","50.772646","5.465171","https://www.delijn.be/nl/haltes/405659","0"
"502198","502198","Hooglede Rodenbachwijk","50.973189","3.085972","https://www.delijn.be/nl/haltes/502198","1"
"106436","106436","Massenhoven Gebroken Loop","51.204007","4.647749","https://www.delijn.be/nl/haltes/106436","1"
"208119","208119","Oudenaarde Markt","50.842419","3.603666","https://www.delijn.be/nl/haltes/208119","1"
"211082","211082","Zwijnaarde Bibliotheek","51.001781","3.712999","https://www.delijn.be/nl/haltes/211082","1"
"303430","303430","Binkom Stwg naar Attenrode","50.866141","4.889315","https://www.delijn.be/nl/haltes/303430","0"
"202791","202791","Lotenhulle Bollestraat","51.044179","3.495441","https://www.delijn.be/nl/haltes/202791","0"
"203471","203471","Laarne Dorp","51.029495","3.850058","https://www.delijn.be/nl/haltes/203471","0"
"509011","509011","Alveringem Doornboom","51.014077","2.720699","https://www.delijn.be/nl/haltes/509011","0"
"101688","101688","Goirle Dorpsstraat","51.523026","5.064825","https://www.delijn.be/nl/haltes/101688","0"
"216535","216535","Borsbeke Ketegemstraat","50.907205","3.901396","https://www.delijn.be/nl/haltes/216535","1"
"203873","203873","Sint-Lievens-Houtem Polbroek","50.915848","3.852234","https://www.delijn.be/nl/haltes/203873","1"
"200780","200780","Gent Korenmarkt perron 3","51.053820","3.722422","https://www.delijn.be/nl/haltes/200780","1"
"502299","502299","Moerkerke Wonderjaar","51.234907","3.325233","https://www.delijn.be/nl/haltes/502299","0"
"105156","105156","Mechelen Landweg","51.034915","4.454945","https://www.delijn.be/nl/haltes/105156","0"
"406112","406112","Maaseik Venweg","51.114074","5.772101","https://www.delijn.be/nl/haltes/406112","0"
"509614","509614","Woesten Stadion","50.904998","2.782748","https://www.delijn.be/nl/haltes/509614","0"
"510340","510340","Menen Buurtweg","50.811088","3.119510","https://www.delijn.be/nl/haltes/510340","0"
"516374","516374","Raversijde Transvaalstraat","51.205257","2.861950","https://www.delijn.be/nl/haltes/516374","0"
"212664","212664","Evergem Meerhem","51.146764","3.731869","https://www.delijn.be/nl/haltes/212664","0"
"305799","305799","Leest Van Praet","51.029453","4.384110","https://www.delijn.be/nl/haltes/305799","0"
"109040","109040","Antwerpen R. Veremanstraat","51.268969","4.418216","https://www.delijn.be/nl/haltes/109040","0"
"202859","202859","Moortsele Dorp","50.958516","3.779728","https://www.delijn.be/nl/haltes/202859","0"
"304504","304504","Sint-Kwintens-Lennik Negenbunderstraat","50.806505","4.146688","https://www.delijn.be/nl/haltes/304504","0"
"402499","402499","Genk Kerkhof","50.957020","5.507299","https://www.delijn.be/nl/haltes/402499","0"
"258727","258727","Nazareth Oudenaardseheerweg","50.960557","3.620621","https://www.delijn.be/nl/haltes/258727","0"
"307132","307132","Overijse Abstraat","50.756538","4.570183","https://www.delijn.be/nl/haltes/307132","0"
"507396","507396","Sint-Andries Kerk","51.196936","3.179598","https://www.delijn.be/nl/haltes/507396","1"
"214036","214036","Lokeren Lokerhoutstraat","51.095766","3.997464","https://www.delijn.be/nl/haltes/214036","0"
"217409","217409","Schellebelle Dorp","51.012948","3.928443","https://www.delijn.be/nl/haltes/217409","0"
"310305","310305","Sint-Katherina-Lombeek Roesemslos","50.867788","4.138630","https://www.delijn.be/nl/haltes/310305","0"
"508766","508766","Rumbeke Zilverberg","50.921058","3.117325","https://www.delijn.be/nl/haltes/508766","1"
"307005","307005","Rotselaar Dorp","50.949824","4.710737","https://www.delijn.be/nl/haltes/307005","0"
"502054","502054","Assebroek Vossenslag","51.202198","3.255787","https://www.delijn.be/nl/haltes/502054","0"
"201590","201590","Sint-Denijs-Westrem Stijn Streuvelslaan","51.030085","3.681000","https://www.delijn.be/nl/haltes/201590","0"
"355082","355082","Vissenaken Metselstraat","50.836666","4.918295","https://www.delijn.be/nl/haltes/355082","0"
"200479","200479","Gentbrugge Stelplaats","51.036594","3.751253","https://www.delijn.be/nl/haltes/200479","0"
"302683","302683","Waanrode Kerk","50.916313","5.003599","https://www.delijn.be/nl/haltes/302683","0"
"353467","353467","Huldenberg Gemeenteplein","50.790400","4.580006","https://www.delijn.be/nl/haltes/353467","0"
"458504","458504","Berg Viseweg","50.788110","5.499805","https://www.delijn.be/nl/haltes/458504","0"
"400084","400084","Alken Steenweg","50.889686","5.288871","https://www.delijn.be/nl/haltes/400084","0"
"535176","535176","Poperinge De Gapaard","50.869105","2.685154","https://www.delijn.be/nl/haltes/535176","0"
"511004","511004","Mesen Markt","50.765134","2.897064","https://www.delijn.be/nl/haltes/511004","0"
"206613","206613","Denderwindeke Oude Brusselstraat","50.790901","3.995238","https://www.delijn.be/nl/haltes/206613","0"
"515436","515436","Lo Turkeyen","50.982858","2.756492","https://www.delijn.be/nl/haltes/515436","0"
"207789","207789","Ronse T.I.Depoorter","50.749400","3.599470","https://www.delijn.be/nl/haltes/207789","0"
"509343","509343","Noordschote Drie Grachten","50.959282","2.822779","https://www.delijn.be/nl/haltes/509343","0"
"510417","510417","Eernegem Het Veld","51.123144","3.057788","https://www.delijn.be/nl/haltes/510417","0"
"208632","208632","Sint-Martens-Lierde Stratendries","50.800373","3.801366","https://www.delijn.be/nl/haltes/208632","0"
"405914","405914","Genenbos Schipperstraat","51.011019","5.231279","https://www.delijn.be/nl/haltes/405914","1"
"510363","510363","Gullegem Drie Masten","50.858725","3.184716","https://www.delijn.be/nl/haltes/510363","0"
"109062","109062","Herselt Vispoel","51.043918","4.957308","https://www.delijn.be/nl/haltes/109062","0"
"513018","513018","Anzegem Steenbruggestraat","50.852190","3.462528","https://www.delijn.be/nl/haltes/513018","0"
"403549","403549","Alken Kapelleke","50.895157","5.302746","https://www.delijn.be/nl/haltes/403549","0"
"508158","508158","Gullegem Ballingbos","50.853596","3.190924","https://www.delijn.be/nl/haltes/508158","0"
"300418","300418","Assent Centrum","50.952708","5.016836","https://www.delijn.be/nl/haltes/300418","0"
"535017","535017","Aarsele Bareelke","50.990562","3.436864","https://www.delijn.be/nl/haltes/535017","0"
"300120","300120","Rillaar Boekhoutse Molen","50.956302","4.896933","https://www.delijn.be/nl/haltes/300120","0"
"305870","305870","Strijtem Sint-Franciscus","50.844804","4.119299","https://www.delijn.be/nl/haltes/305870","0"
"303509","303509","Lubbeek Weg naar Uilekot","50.880441","4.834482","https://www.delijn.be/nl/haltes/303509","0"
"103116","103116","Hallaar Kerk Markthalte","51.084042","4.728515","https://www.delijn.be/nl/haltes/103116","0"
"308822","308822","Waasmont Bosstraat","50.723286","5.064587","https://www.delijn.be/nl/haltes/308822","0"
"218119","218119","Oudenaarde Einestraat (Markthalte)","50.845068","3.606582","https://www.delijn.be/nl/haltes/218119","0"
"406083","406083","Opoeteren Kerkstraat","51.065338","5.654852","https://www.delijn.be/nl/haltes/406083","0"
"235103","235103","Gent Veeweg","51.081016","3.748846","https://www.delijn.be/nl/haltes/235103","0"
"235394","235394","Zomergem Azaleastraat","51.126178","3.560177","https://www.delijn.be/nl/haltes/235394","0"
"401311","401311","Opitter Luytenstraat","51.118458","5.637654","https://www.delijn.be/nl/haltes/401311","0"
"409567","409567","Rijkhoven Winterberg","50.836266","5.520151","https://www.delijn.be/nl/haltes/409567","0"
"407537","407537","Ulbeek Vogeleindestraat","50.830817","5.286282","https://www.delijn.be/nl/haltes/407537","0"
"235151","235151","Laarne Preekheerstraat","51.022884","3.852949","https://www.delijn.be/nl/haltes/235151","0"
"435510","435510","Zutendaal Parking Lieteberg","50.925716","5.574818","https://www.delijn.be/nl/haltes/435510","0"
"435048","435048","Bree Galgenbergstraat","51.112715","5.592485","https://www.delijn.be/nl/haltes/435048","0"
"404819","404819","Kinrooi Slichtenhof","51.134865","5.736529","https://www.delijn.be/nl/haltes/404819","0"
"400688","400688","Hoeselt Morlotlaan","50.843009","5.482852","https://www.delijn.be/nl/haltes/400688","0"
"135064","135064","Essen zaal Heikant","51.454158","4.445207","https://www.delijn.be/nl/haltes/135064","0"
"307369","307369","Averbode Langestraat","51.040828","4.960165","https://www.delijn.be/nl/haltes/307369","0"
"209491","209491","Sint-Martens-Latem Oase","51.000781","3.629238","https://www.delijn.be/nl/haltes/209491","0"
"235401","235401","Zulte Kraaidreef","50.910155","3.438436","https://www.delijn.be/nl/haltes/235401","0"
"435431","435431","Tongeren Merkenstraat","50.787015","5.481626","https://www.delijn.be/nl/haltes/435431","0"
"207716","207716","Opstal Broekstraat","50.996007","4.176494","https://www.delijn.be/nl/haltes/207716","1"
"135073","135073","Kalmthout Het Ziel","51.415034","4.473212","https://www.delijn.be/nl/haltes/135073","0"
"535943","535943","Stavele Westsluishoek","50.927366","2.654939","https://www.delijn.be/nl/haltes/535943","0"
"135115","135115","Meer Terbeeksestraat","51.437051","4.720353","https://www.delijn.be/nl/haltes/135115","0"
"259370","259370","Ronse Kasteel","50.759861","3.587081","https://www.delijn.be/nl/haltes/259370","0"
"558270","558270","Lauwe Schonekeerstraat","50.795285","3.197245","https://www.delijn.be/nl/haltes/558270","0"
"201659","201659","Zwijnaarde Technologiepark (Tramstraat)","51.008401","3.707802","https://www.delijn.be/nl/haltes/201659","1"
"308744","308744","Rummen Weg naar Dorp","50.890081","5.179638","https://www.delijn.be/nl/haltes/308744","0"
"402703","402703","Donk Getebrug","50.948522","5.120448","https://www.delijn.be/nl/haltes/402703","0"
"410708","410708","Wellen Loystraat","50.850514","5.357860","https://www.delijn.be/nl/haltes/410708","1"
"518693","518693","Roeselare Geitepark","50.945884","3.117928","https://www.delijn.be/nl/haltes/518693","0"
"300081","300081","Gelrode Statiestraat","50.966888","4.789708","https://www.delijn.be/nl/haltes/300081","0"
"402205","402205","Genk Hommelheidestraat","50.951548","5.503466","https://www.delijn.be/nl/haltes/402205","0"
"104343","104343","Horendonk Over d'Aa","51.466340","4.486547","https://www.delijn.be/nl/haltes/104343","0"
"508199","508199","Harelbeke Marktstraat","50.855332","3.308902","https://www.delijn.be/nl/haltes/508199","0"
"216353","216353","Sint-Gillis-Bij-Dendermonde Acacialaan","51.015963","4.113631","https://www.delijn.be/nl/haltes/216353","1"
"109091","109091","Geel Meeuwstraat","51.148828","4.964113","https://www.delijn.be/nl/haltes/109091","0"
"301259","301259","Kaggevinne Kerk","50.979485","5.019741","https://www.delijn.be/nl/haltes/301259","0"
"508536","508536","Markegem Kerk","50.944960","3.400795","https://www.delijn.be/nl/haltes/508536","0"
"209138","209138","Elst Heringstraat","50.831405","3.740447","https://www.delijn.be/nl/haltes/209138","0"
"211405","211405","Gent Pantserschipstraat","51.090186","3.727951","https://www.delijn.be/nl/haltes/211405","1"
"301458","301458","Geetbets De Plakker","50.874856","5.089897","https://www.delijn.be/nl/haltes/301458","0"
"208106","208106","Sint-Kornelis-Horebeke Ruitersstraat","50.820164","3.699677","https://www.delijn.be/nl/haltes/208106","0"
"403767","403767","Klein-Gelmen Bosveldstraat","50.762576","5.272741","https://www.delijn.be/nl/haltes/403767","0"
"405958","405958","Meldert Zwarte Ring","51.013073","5.125060","https://www.delijn.be/nl/haltes/405958","1"
"105263","105263","Kapellen Lepelstraat","51.351780","4.397447","https://www.delijn.be/nl/haltes/105263","0"
"108318","108318","Westerlo Zeptstraat","51.084259","4.901364","https://www.delijn.be/nl/haltes/108318","0"
"200495","200495","Melle Hof Ten Dries","51.003100","3.790162","https://www.delijn.be/nl/haltes/200495","0"
"402801","402801","Achel Bergeind","51.249712","5.480196","https://www.delijn.be/nl/haltes/402801","0"
"510616","510616","Sint-Pieters Kerk","51.230696","3.205385","https://www.delijn.be/nl/haltes/510616","1"
"103110","103110","Berchem K. Coggestraat","51.193278","4.437099","https://www.delijn.be/nl/haltes/103110","0"
"107228","107228","Kontich Irislaan","51.118212","4.447243","https://www.delijn.be/nl/haltes/107228","0"
"108467","108467","Schriek Langstraat","51.019385","4.710138","https://www.delijn.be/nl/haltes/108467","0"
"414055","414055","Genk Havenstraat","50.945361","5.495898","https://www.delijn.be/nl/haltes/414055","0"
"304293","304293","Strijtem Kerk","50.841217","4.116669","https://www.delijn.be/nl/haltes/304293","0"
"305093","305093","Oorbeek Kapel","50.797483","4.892604","https://www.delijn.be/nl/haltes/305093","0"
"207445","207445","Woubrechtegem Dorp","50.872825","3.915798","https://www.delijn.be/nl/haltes/207445","0"
"513516","513516","Lendelede Bauwelare","50.897204","3.230762","https://www.delijn.be/nl/haltes/513516","0"
"105595","105595","Wilrijk Universiteitsplein","51.163794","4.400208","https://www.delijn.be/nl/haltes/105595","0"
"108821","108821","Koningshooikt Leliënlei","51.101251","4.605456","https://www.delijn.be/nl/haltes/108821","0"
"207234","207234","Meldert Kerk","50.932160","4.133302","https://www.delijn.be/nl/haltes/207234","0"
"304570","304570","Sint-Pieters-Leeuw Bezemstraat","50.805109","4.281907","https://www.delijn.be/nl/haltes/304570","1"
"410002","410002","Beringen Bogaersveld perron 4","51.051098","5.223497","https://www.delijn.be/nl/haltes/410002","0"
"107383","107383","Meer Heydeberg","51.430834","4.752994","https://www.delijn.be/nl/haltes/107383","0"
"200019","200019","Gent Rabot (Begijnhoflaan)","51.059951","3.712130","https://www.delijn.be/nl/haltes/200019","0"
"404221","404221","Zolder Kruispunt","51.027215","5.329291","https://www.delijn.be/nl/haltes/404221","1"
"212521","212521","Mariakerke Kollekasteel (Eeklostraat)","51.081335","3.688298","https://www.delijn.be/nl/haltes/212521","0"
"405368","405368","Laar Kleinveldstraat","50.768038","5.030322","https://www.delijn.be/nl/haltes/405368","0"
"405305","405305","Attenhoven Hey","50.770282","5.096347","https://www.delijn.be/nl/haltes/405305","0"
"501444","501444","Westkerke Pardoenstraat","51.158729","3.019325","https://www.delijn.be/nl/haltes/501444","0"
"203195","203195","Sint-Martens-Latem Twee Dreven","51.005757","3.625924","https://www.delijn.be/nl/haltes/203195","0"
"201573","201573","Sint-Martens-Latem De Kroon","51.009078","3.633720","https://www.delijn.be/nl/haltes/201573","0"
"207979","207979","Meerbeke Roesbeke","50.829935","4.056653","https://www.delijn.be/nl/haltes/207979","0"
"213539","213539","Drongen Bollewerkstraat","51.048528","3.635492","https://www.delijn.be/nl/haltes/213539","0"
"302776","302776","Kortenberg Station Noord","50.893237","4.543315","https://www.delijn.be/nl/haltes/302776","0"
"304232","304232","Borchtlombeek Kerk","50.848536","4.137593","https://www.delijn.be/nl/haltes/304232","0"
"305321","305321","Vilvoorde Steevoortstraat","50.925983","4.446683","https://www.delijn.be/nl/haltes/305321","0"
"307077","307077","Kessel-Lo Boven-Lo","50.875921","4.756666","https://www.delijn.be/nl/haltes/307077","0"
"201096","201096","Gent Sint-Lievenspoort (Zuidpark)","51.040080","3.736166","https://www.delijn.be/nl/haltes/201096","1"
"205637","205637","Kruibeke Annekensstraat","51.158360","4.303216","https://www.delijn.be/nl/haltes/205637","0"
"214589","214589","Lokeren Mosten","51.080439","3.996455","https://www.delijn.be/nl/haltes/214589","0"
"400134","400134","Alken Thielestraat","50.879965","5.329140","https://www.delijn.be/nl/haltes/400134","1"
"504752","504752","Wevelgem Ezelstraat","50.822993","3.175201","https://www.delijn.be/nl/haltes/504752","0"
"213137","213137","Eeklo Galgenstraat","51.191559","3.543024","https://www.delijn.be/nl/haltes/213137","0"
"101849","101849","Waarloos Hondstraat","51.107005","4.438852","https://www.delijn.be/nl/haltes/101849","0"
"107740","107740","Retie Obroek","51.286465","5.092322","https://www.delijn.be/nl/haltes/107740","0"
"203860","203860","Moortsele Station","50.954102","3.780817","https://www.delijn.be/nl/haltes/203860","0"
"213494","213494","Melle Klaverstraat","51.005031","3.787526","https://www.delijn.be/nl/haltes/213494","0"
"408684","408684","'s-Herenelderen Bavershoeve","50.804818","5.501105","https://www.delijn.be/nl/haltes/408684","0"
"510448","510448","Roeselare De Zilten","50.952687","3.095926","https://www.delijn.be/nl/haltes/510448","0"
"510570","510570","Beernem Bulskampveld (Wellingstraat)","51.124307","3.288130","https://www.delijn.be/nl/haltes/510570","0"
"105514","105514","Brecht Solvijnslaan","51.327961","4.602760","https://www.delijn.be/nl/haltes/105514","1"
"106620","106620","Oud-Turnhout Leeuwerkstraat","51.352999","4.985869","https://www.delijn.be/nl/haltes/106620","0"
"210464","210464","Olsene Sint-Pieterstraat","50.930405","3.456969","https://www.delijn.be/nl/haltes/210464","0"
"403176","403176","Hasselt Kuringersteenweg","50.934445","5.322630","https://www.delijn.be/nl/haltes/403176","1"
"511086","511086","Eernegem Bourgognevaart","51.150829","3.023849","https://www.delijn.be/nl/haltes/511086","0"
"102936","102936","Deurne Frans Van Dijck","51.224088","4.479194","https://www.delijn.be/nl/haltes/102936","1"
"204122","204122","Hamme Roodkruisstraat","51.100587","4.143072","https://www.delijn.be/nl/haltes/204122","0"
"503128","503128","Diksmuide Station perron 7","51.033370","2.869268","https://www.delijn.be/nl/haltes/503128","1"
"506320","506320","Oostende Mansveldstraat","51.233121","2.943920","https://www.delijn.be/nl/haltes/506320","0"
"510338","510338","Menen Moorselestraat","50.804384","3.123453","https://www.delijn.be/nl/haltes/510338","0"
"101605","101605","Antwerpen Van Schoonbekeplein","51.226758","4.405376","https://www.delijn.be/nl/haltes/101605","0"
"407750","407750","Zichen Groenstraat","50.791808","5.631383","https://www.delijn.be/nl/haltes/407750","0"
"410136","410136","Voroux-Les-Liers Chaussée de Tongres No 60","50.687212","5.538789","https://www.delijn.be/nl/haltes/410136","0"
"101072","101072","Hemiksem Heiligstraat","51.150748","4.349624","https://www.delijn.be/nl/haltes/101072","0"
"307513","307513","Puurs Lichterveld","51.061516","4.313349","https://www.delijn.be/nl/haltes/307513","1"
"305305","305305","Vilvoorde Oude Vaartbrug","50.926072","4.416033","https://www.delijn.be/nl/haltes/305305","1"
